Time,Host_0,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8,Host_9,Host_10,Host_11,Host_12,Host_13,Host_14,Host_15
1350,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1360,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1370,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1380,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1390,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1400,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1410,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1420,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1430,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1440,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1450,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1460,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1470,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1480,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1490,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1500,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1510,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1520,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1530,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1540,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1550,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1560,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1570,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1580,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1590,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1600,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1610,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1620,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1630,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1640,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1650,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
