Time,Tupper_H0,Tlower_H0,Tupper_H1,Tlower_H1,Tupper_H2,Tlower_H2,Tupper_H3,Tlower_H3,Tupper_H4,Tlower_H4,Tupper_H5,Tlower_H5,Tupper_H6,Tlower_H6,Tupper_H7,Tlower_H7,Tupper_H8,Tlower_H8,Tupper_H9,Tlower_H9,Tupper_H10,Tlower_H10,Tupper_H11,Tlower_H11,Tupper_H12,Tlower_H12,Tupper_H13,Tlower_H13,Tupper_H14,Tlower_H14,Tupper_H15,Tlower_H15
3442,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3443,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3444,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3445,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3446,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3447,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3448,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3449,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3450,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3451,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3452,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3453,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3454,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3455,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3456,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3457,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3458,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3459,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3460,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3461,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3462,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3463,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3464,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3465,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3466,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3467,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3468,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3469,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3470,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3471,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3472,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3473,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3474,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3475,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3476,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3477,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3478,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3479,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3480,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3481,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3482,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3483,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3484,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3485,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3486,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3487,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3488,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3489,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3490,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3491,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3492,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3493,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3494,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3495,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3496,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3497,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3498,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3499,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3500,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3501,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3502,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3503,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3504,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3505,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3506,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3507,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3508,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3509,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3510,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3511,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3512,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3513,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3514,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3515,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3516,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3517,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3518,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3519,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3520,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3521,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3522,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3523,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3524,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3525,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3526,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3527,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3528,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3529,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3530,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3531,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3532,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3533,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3534,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3535,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3536,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3537,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3538,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3539,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3540,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3541,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3542,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3543,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3544,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
3545,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.30,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15,0.80,0.15
